leaid,leaname,BLP,BLPPer,HSP,HSPPer,MFI,grade,Region,gapblk_ela,gapseblk_ela,gaphsp_ela,gapsehsp_ela,gapblk_math,gapseblk_math,gaphsp_math,gapsehsp_math,racepercent_ela,racepercent_math,fipst
3703570,PENDER COUNTY SCHOOLS,9577,19.4,2628,5.3,51541,6,2,0.59837431,0.10438289,0.56997031,0.16728488,0.67051452,0.10926019,0.21237975,0.18563996,0.97702909,0.97702909,37
3703570,PENDER COUNTY SCHOOLS,9577,19.4,2628,5.3,51541,7,2,0.52286404,0.11778318,0.60672992,0.14786813,0.46990979,0.12826043,-0.044974089,0.17091772,0.9718045,0.97185743,37
3703570,PENDER COUNTY SCHOOLS,9577,19.4,2628,5.3,51541,8,2,0.76285422,0.12179387,0.83057982,0.16333224,0.53904116,0.11971407,0.52728611,0.15920135,0.96241832,0.96247959,37
3703600,PERQUIMANS COUNTY SCHOOLS,3298,26.7,128,1,46214,3,1,0.72024375,0.20061812,,,0.7250616,0.20718043,,,0.97202796,0.97202796,37
3703600,PERQUIMANS COUNTY SCHOOLS,3298,26.7,128,1,46214,4,1,0.65401036,0.22575849,,,0.74296504,0.22549824,,,1,1,37
3703600,PERQUIMANS COUNTY SCHOOLS,3298,26.7,128,1,46214,5,1,0.53164202,0.19282693,,,0.24803674,0.20093852,,,0.98639458,0.98639458,37
3703600,PERQUIMANS COUNTY SCHOOLS,3298,26.7,128,1,46214,6,1,0.29790434,0.23659086,,,0.4266693,0.24677742,,,0.95454544,0.95454544,37
3703600,PERQUIMANS COUNTY SCHOOLS,3298,26.7,128,1,46214,7,1,0.63953668,0.21169025,,,0.33505845,0.22974321,,,0.99199998,0.99199998,37
3703600,PERQUIMANS COUNTY SCHOOLS,3298,26.7,128,1,46214,8,1,0.17419897,0.21113548,,,0.22826615,0.21313143,,,0.99259257,0.99259257,37
3703630,PERSON COUNTY SCHOOLS,10181,27.3,1076,2.9,53920,3,3,0.80594313,0.11463962,0.77885169,0.19997337,0.89548367,0.12139239,0.38546586,0.22101499,0.96881962,0.96881962,37
3703630,PERSON COUNTY SCHOOLS,10181,27.3,1076,2.9,53920,4,3,0.69567323,0.12075265,0.62231165,0.25273183,0.61619896,0.12640503,0.17919724,0.26520285,0.95444191,0.95444191,37
3703630,PERSON COUNTY SCHOOLS,10181,27.3,1076,2.9,53920,5,3,0.63528258,0.12094,0.33181584,0.2741906,0.83346069,0.1255053,0.4408744,0.25619856,0.95787138,0.95787138,37
3703630,PERSON COUNTY SCHOOLS,10181,27.3,1076,2.9,53920,6,3,0.87006438,0.11894945,0.73540056,0.23904309,0.75189739,0.12092623,0.63294977,0.24448076,0.97235024,0.97235024,37
3703630,PERSON COUNTY SCHOOLS,10181,27.3,1076,2.9,53920,7,3,0.49204099,0.11143423,0.2758137,0.23091362,0.68669039,0.11879694,0.43434426,0.23138042,0.95851529,0.95851529,37
3703630,PERSON COUNTY SCHOOLS,10181,27.3,1076,2.9,53920,8,3,0.82073748,0.1143022,0.97114164,0.23858811,0.66507852,0.11380202,0.45879987,0.23562136,0.97330594,0.97330594,37
3703780,RANDOLPH COUNTY SCHOOLS,5141,4.6,7709,7,49607,3,5,0.37384787,0.16004059,0.7356208,0.084583625,0.5114041,0.16687387,0.36043018,0.086299181,0.96010464,0.96010464,37
3703780,RANDOLPH COUNTY SCHOOLS,5141,4.6,7709,7,49607,4,5,0.54402596,0.12414939,0.88024795,0.080554329,0.65016645,0.14503039,0.47305295,0.084877923,0.96651345,0.96653545,37
3703780,RANDOLPH COUNTY SCHOOLS,5141,4.6,7709,7,49607,5,5,0.71944237,0.1555406,0.80354971,0.095267907,0.8667891,0.1595861,0.54632133,0.094222046,0.96620691,0.96620691,37
3703780,RANDOLPH COUNTY SCHOOLS,5141,4.6,7709,7,49607,6,5,0.45118612,0.13723302,0.50235629,0.087940216,0.70573658,0.14395942,0.43590686,0.088923454,0.96894848,0.96894848,37
3703780,RANDOLPH COUNTY SCHOOLS,5141,4.6,7709,7,49607,7,5,0.48744321,0.12936647,0.51270819,0.088620618,0.55212289,0.14568731,0.35782,0.094825745,0.98002851,0.98002851,37
3703780,RANDOLPH COUNTY SCHOOLS,5141,4.6,7709,7,49607,8,5,0.44595069,0.15100472,0.55442208,0.093584716,0.58769089,0.149379,0.32876793,0.10032494,0.97184068,0.97184068,37
3703870,RICHMOND COUNTY SCHOOLS,14036,30.5,1996,4.3,35901,3,4,0.63260424,0.10174055,0.65610337,0.16220565,0.67500627,0.10739335,0.80213124,0.18838312,0.96689898,0.9669565,37
3703870,RICHMOND COUNTY SCHOOLS,14036,30.5,1996,4.3,35901,4,4,0.59613603,0.098678313,0.75611937,0.18512161,0.78819829,0.10338742,0.26435769,0.1912944,0.96545768,0.96551722,37
3703870,RICHMOND COUNTY SCHOOLS,14036,30.5,1996,4.3,35901,5,4,0.53641355,0.096722223,0.70230961,0.16185282,0.61589205,0.099885039,0.3447499,0.17809263,0.9855538,0.9855538,37
3703870,RICHMOND COUNTY SCHOOLS,14036,30.5,1996,4.3,35901,6,4,0.91102868,0.099895149,0.75577074,0.19952448,0.84665179,0.10139324,0.40703392,0.20739719,0.97745574,0.97745574,37
3703870,RICHMOND COUNTY SCHOOLS,14036,30.5,1996,4.3,35901,7,4,0.77878052,0.096153408,0.44797838,0.22400911,0.54668611,0.098193988,0.28858003,0.21046668,0.9776358,0.97759998,37
3703870,RICHMOND COUNTY SCHOOLS,14036,30.5,1996,4.3,35901,8,4,0.91447622,0.1065885,1.1062688,0.2058166,0.78851032,0.10496671,0.8242662,0.19444409,0.97695035,0.97703183,37
3703900,ROANOKE RAPIDS CITY SCHOOLS,3152,22,278,1.9,50759,3,1,0.75791609,0.15662292,,,0.65157568,0.17243512,,,0.97478992,0.97489542,37
3703900,ROANOKE RAPIDS CITY SCHOOLS,3152,22,278,1.9,50759,4,1,0.86595923,0.17698541,,,0.61083788,0.19095705,,,0.9956522,0.99568963,37
3703900,ROANOKE RAPIDS CITY SCHOOLS,3152,22,278,1.9,50759,5,1,0.81188285,0.2029697,,,0.8853175,0.21255855,,,0.97321427,0.97321427,37
3703900,ROANOKE RAPIDS CITY SCHOOLS,3152,22,278,1.9,50759,6,1,0.94749498,0.21937914,,,1.1142458,0.2361661,,,0.98850572,0.98850572,37
3703900,ROANOKE RAPIDS CITY SCHOOLS,3152,22,278,1.9,50759,7,1,0.42130354,0.20971948,,,0.74685687,0.21903324,,,0.97905761,0.97894734,37
3703900,ROANOKE RAPIDS CITY SCHOOLS,3152,22,278,1.9,50759,8,1,0.99741894,0.21405412,,,0.66435033,0.21062741,,,1,1,37
3703930,ROBESON COUNTY SCHOOLS,30328,23.8,10385,8.1,35002,3,4,0.66928476,0.083737515,0.51678121,0.10006508,0.6286931,0.084423423,0.33092228,0.10307328,0.97902095,0.97902095,37
3703930,ROBESON COUNTY SCHOOLS,30328,23.8,10385,8.1,35002,4,4,0.85542387,0.08147575,0.61530054,0.10781409,0.89221853,0.085217416,0.38681749,0.10980038,0.97695607,0.97695607,37
3703930,ROBESON COUNTY SCHOOLS,30328,23.8,10385,8.1,35002,5,4,0.59110433,0.081410512,0.62470448,0.10717249,0.59658927,0.085519761,0.36560225,0.10771536,0.9740845,0.9740845,37
3703930,ROBESON COUNTY SCHOOLS,30328,23.8,10385,8.1,35002,6,4,0.62838578,0.080802768,0.66381568,0.1165139,0.75738907,0.082718067,0.53985119,0.11848281,0.97637796,0.97636467,37
3703930,ROBESON COUNTY SCHOOLS,30328,23.8,10385,8.1,35002,7,4,0.65915215,0.084111653,0.57670677,0.11590908,0.52806717,0.085032769,0.28619984,0.11799379,0.97616279,0.97619045,37
3703930,ROBESON COUNTY SCHOOLS,30328,23.8,10385,8.1,35002,8,4,0.61283606,0.081366345,0.49020064,0.11820491,0.32992938,0.081882775,0.071191579,0.11653271,0.9834286,0.98341912,37
3703990,ROCKINGHAM COUNTY SCHOOLS,17303,18.8,4549,4.9,47199,3,5,0.46160075,0.081643075,0.56973445,0.11671778,0.58206636,0.090014897,0.30907625,0.12595515,0.92411143,0.92418426,37
3703990,ROCKINGHAM COUNTY SCHOOLS,17303,18.8,4549,4.9,47199,4,5,0.47781509,0.080236249,0.46173844,0.11621889,0.49069664,0.083394751,0.35864589,0.12575033,0.95150959,0.95155394,37
3703990,ROCKINGHAM COUNTY SCHOOLS,17303,18.8,4549,4.9,47199,5,5,0.45934758,0.086220182,0.57710814,0.13401969,0.57940769,0.088525675,0.18646169,0.13892336,0.95278567,0.95278567,37
3703990,ROCKINGHAM COUNTY SCHOOLS,17303,18.8,4549,4.9,47199,6,5,0.42849907,0.079263769,0.13673753,0.12400298,0.6405378,0.081576489,0.1706087,0.13083719,0.96175373,0.96182495,37
3703990,ROCKINGHAM COUNTY SCHOOLS,17303,18.8,4549,4.9,47199,7,5,0.60762274,0.080909245,0.55707604,0.12060656,0.60243499,0.081151612,0.56918967,0.13326633,0.96375465,0.96372092,37
3703990,ROCKINGHAM COUNTY SCHOOLS,17303,18.8,4549,4.9,47199,8,5,0.5897339,0.076919153,0.29469904,0.13610779,0.49917898,0.076597951,0.14581822,0.12623835,0.97309417,0.97309417,37
3704050,ROWAN-SALISBURY SCHOOLS,19776,15.3,7044,5.4,54329,3,6,0.8736589,0.069536746,1.0001327,0.085768051,1.0162823,0.075087614,0.72114682,0.089020692,0.95997536,0.95999998,37
3704050,ROWAN-SALISBURY SCHOOLS,19776,15.3,7044,5.4,54329,4,6,0.62924433,0.073952794,0.3594698,0.088758469,0.77121645,0.078150965,0.24793592,0.094628751,0.95733333,0.95733333,37
3704050,ROWAN-SALISBURY SCHOOLS,19776,15.3,7044,5.4,54329,5,6,0.79298294,0.075179078,0.68400222,0.08635433,0.94065535,0.075344458,0.51069981,0.090160452,0.96515244,0.96515244,37
3704050,ROWAN-SALISBURY SCHOOLS,19776,15.3,7044,5.4,54329,6,6,0.82676393,0.070286877,0.82592463,0.088717237,0.78210741,0.073633835,0.68590111,0.096232191,0.96390122,0.96390122,37
3704050,ROWAN-SALISBURY SCHOOLS,19776,15.3,7044,5.4,54329,7,6,0.75327122,0.069539428,0.5826326,0.10330071,0.85403782,0.073064119,0.56623816,0.10453758,0.97277558,0.97273934,37
3704050,ROWAN-SALISBURY SCHOOLS,19776,15.3,7044,5.4,54329,8,6,0.74465644,0.074239887,0.73724806,0.11899407,0.9081735,0.076405488,0.66904312,0.11726598,0.96602267,0.96602267,37
3704080,RUTHERFORD COUNTY SCHOOLS,6821,10.8,1424,2.3,44026,3,8,0.86584252,0.12994915,0.44214943,0.19298884,1.0251478,0.13484101,0.14777,0.18487594,0.96560508,0.96560508,37
3704080,RUTHERFORD COUNTY SCHOOLS,6821,10.8,1424,2.3,44026,4,8,0.45033717,0.11115166,0.34764266,0.19937979,0.63657731,0.11939555,0.25058165,0.19221443,0.96460176,0.96460176,37
3704080,RUTHERFORD COUNTY SCHOOLS,6821,10.8,1424,2.3,44026,5,8,0.43294612,0.12389226,0.40912104,0.19596367,0.46748534,0.12362237,0.30232584,0.19792894,0.96950448,0.96950448,37
3704080,RUTHERFORD COUNTY SCHOOLS,6821,10.8,1424,2.3,44026,6,8,0.68985331,0.11897176,0.47733709,0.21806759,0.73980981,0.12097853,0.23645534,0.20492849,0.96594006,0.96594006,37
3704080,RUTHERFORD COUNTY SCHOOLS,6821,10.8,1424,2.3,44026,7,8,0.69389123,0.11225316,0.55885929,0.20747235,0.56924176,0.11912493,0.45255655,0.2141432,0.97474748,0.97474748,37
3704080,RUTHERFORD COUNTY SCHOOLS,6821,10.8,1424,2.3,44026,8,8,0.80550915,0.11289873,0.50097412,0.19223332,0.56523532,0.11203281,-0.086015902,0.19842765,0.96973366,0.96973366,37
3704140,SAMPSON COUNTY SCHOOLS,12089,25.8,7429,15.9,44414,3,4,0.5766468,0.10484835,0.63599581,0.09995044,0.72635913,0.10814022,0.4105964,0.10351983,0.97210598,0.97350067,37
3704140,SAMPSON COUNTY SCHOOLS,12089,25.8,7429,15.9,44414,4,4,0.74003541,0.10859291,0.51631707,0.10433675,0.98676926,0.12204866,0.40259695,0.10929565,0.97268587,0.97268587,37
3704140,SAMPSON COUNTY SCHOOLS,12089,25.8,7429,15.9,44414,5,4,0.56852889,0.10871375,0.54007167,0.11266502,0.79963261,0.11752,0.18461941,0.11675904,0.96845424,0.96840441,37
3704140,SAMPSON COUNTY SCHOOLS,12089,25.8,7429,15.9,44414,6,4,0.60368204,0.11227015,0.53181666,0.11064176,0.68340468,0.11507928,0.36602768,0.11011603,0.9818781,0.98193759,37
3704140,SAMPSON COUNTY SCHOOLS,12089,25.8,7429,15.9,44414,7,4,0.78515279,0.10404211,0.68584669,0.10771371,0.78267139,0.11282046,0.49289459,0.11398585,0.9879154,0.9879154,37
3704140,SAMPSON COUNTY SCHOOLS,12089,25.8,7429,15.9,44414,8,4,0.75418532,0.11074074,0.77445602,0.12438533,0.63658577,0.10948639,0.64441705,0.12042361,0.98217177,0.98217177,37
3704200,SCOTLAND COUNTY SCHOOLS,13825,38,518,1.4,38761,3,4,0.67457253,0.11149731,,,0.48974076,0.11919262,,,0.9849906,0.9849906,37
3704200,SCOTLAND COUNTY SCHOOLS,13825,38,518,1.4,38761,4,4,0.81187761,0.11705136,,,0.68299925,0.12077583,,,0.98767966,0.98767966,37
3704200,SCOTLAND COUNTY SCHOOLS,13825,38,518,1.4,38761,5,4,0.79812843,0.11613584,,,0.88281655,0.12275068,,,0.97614312,0.97614312,37
3704200,SCOTLAND COUNTY SCHOOLS,13825,38,518,1.4,38761,6,4,0.64536774,0.11360878,,,0.78637862,0.11718073,,,0.976834,0.976834,37
3704200,SCOTLAND COUNTY SCHOOLS,13825,38,518,1.4,38761,7,4,0.72193211,0.10952377,,,0.76070523,0.11572658,,,0.9878788,0.9878788,37
3704200,SCOTLAND COUNTY SCHOOLS,13825,38,518,1.4,38761,8,4,0.77112854,0.11691117,,,0.65834773,0.11710342,,,0.98051947,0.98056155,37
3704320,STANLY COUNTY SCHOOLS,6671,11.3,1942,3.3,55120,3,6,0.77590901,0.1199713,0.69583809,0.19775414,0.91988009,0.1328242,0.77724558,0.20373447,0.96541351,0.96541351,37
3704320,STANLY COUNTY SCHOOLS,6671,11.3,1942,3.3,55120,4,6,0.71145225,0.13274682,0.78091103,0.19559553,0.61395127,0.14233488,0.43232089,0.21192771,0.97028232,0.97037035,37
3704320,STANLY COUNTY SCHOOLS,6671,11.3,1942,3.3,55120,5,6,0.47201458,0.13111107,0.79271096,0.1740777,0.69344592,0.1315033,0.58253402,0.17547944,0.97304583,0.97304583,37
3704320,STANLY COUNTY SCHOOLS,6671,11.3,1942,3.3,55120,6,6,0.91807288,0.12536587,0.70073611,0.21613657,1.0328344,0.14023024,0.53211337,0.2257517,0.97603834,0.97603834,37
3704320,STANLY COUNTY SCHOOLS,6671,11.3,1942,3.3,55120,7,6,0.68834871,0.11952585,0.43515852,0.21086903,0.72099572,0.12771161,0.04594766,0.21807802,0.9756757,0.9756757,37
3704320,STANLY COUNTY SCHOOLS,6671,11.3,1942,3.3,55120,8,6,1.038785,0.12180328,0.71602607,0.17828159,0.7681129,0.12348526,0.76915097,0.18532145,0.97674417,0.97674417,37
3704380,STOKES COUNTY SCHOOLS,2249,4.9,1086,2.4,48716,5,5,1.1841593,0.20865673,,,0.9964866,0.25336412,,,0.97042513,0.97042513,37
3704380,STOKES COUNTY SCHOOLS,2249,4.9,1086,2.4,48716,7,5,0.78875595,0.18830988,,,,,,,0.9742173,0.9742173,37
3704380,STOKES COUNTY SCHOOLS,2249,4.9,1086,2.4,48716,8,5,0.60088015,0.22375287,,,0.43356115,0.22076409,,,0.98625427,0.98623061,37
3704410,SURRY COUNTY SCHOOLS,1668,3,4986,9.1,45431,3,5,,,0.54310274,0.10875596,,,0.26650468,0.11177056,0.95955372,0.95955372,37
3704410,SURRY COUNTY SCHOOLS,1668,3,4986,9.1,45431,4,5,,,0.60364127,0.10495096,,,0.23153037,0.11042199,0.96470588,0.96475768,37
3704410,SURRY COUNTY SCHOOLS,1668,3,4986,9.1,45431,5,5,,,0.65159452,0.11939814,,,0.38556516,0.12255926,0.97800589,0.97800589,37
3704410,SURRY COUNTY SCHOOLS,1668,3,4986,9.1,45431,6,5,,,0.53529239,0.11927021,,,0.15516979,0.12333504,0.97485209,0.97485209,37
3704410,SURRY COUNTY SCHOOLS,1668,3,4986,9.1,45431,7,5,0.81481707,0.23524435,0.31289655,0.12140747,0.47279352,0.22997952,0.2026726,0.1289995,0.96671951,0.96671951,37
3704410,SURRY COUNTY SCHOOLS,1668,3,4986,9.1,45431,8,5,,,0.49909699,0.14174367,,,-0.088821888,0.15504958,0.97812498,0.97812498,37
3704500,THOMASVILLE CITY SCHOOLS,4998,20.9,3125,13.1,38903,3,5,0.58680117,0.19708079,0.28803736,0.20872352,0.91302806,0.20522204,0.65754575,0.21542628,0.93000001,0.93000001,37
3704500,THOMASVILLE CITY SCHOOLS,4998,20.9,3125,13.1,38903,4,5,0.46781373,0.19880946,0.15546685,0.20784341,0.58136415,0.19889528,0.036926232,0.21299762,0.8974359,0.8974359,37
3704500,THOMASVILLE CITY SCHOOLS,4998,20.9,3125,13.1,38903,5,5,0.50434619,0.19651029,0.45265263,0.24126756,0.51523197,0.18828012,-0.03840027,0.21370064,0.9626168,0.9626168,37
3704500,THOMASVILLE CITY SCHOOLS,4998,20.9,3125,13.1,38903,6,5,0.38797954,0.19780944,0.2159934,0.2135902,0.58662629,0.21800955,0.24992546,0.21653904,0.93867922,0.93867922,37
3704500,THOMASVILLE CITY SCHOOLS,4998,20.9,3125,13.1,38903,7,5,0.62697619,0.25516385,0.26995036,0.26302889,0.40710053,0.25325331,0.37279671,0.27816877,0.90445858,0.90445858,37
3704500,THOMASVILLE CITY SCHOOLS,4998,20.9,3125,13.1,38903,8,5,0.4011465,0.20168479,0.045570791,0.23317988,0.24733147,0.21333948,-0.27337423,0.23764531,0.94021738,0.94021738,37
3704530,TRANSYLVANIA COUNTY SCHOOLS,1492,5,427,1.4,52741,4,8,0.85651165,0.23308693,,,0.88720191,0.26054239,,,0.92619926,0.92619926,37
3704530,TRANSYLVANIA COUNTY SCHOOLS,1492,5,427,1.4,52741,7,8,0.39022398,0.21423265,,,0.21311435,0.26496056,,,0.95222932,0.95238096,37
3704620,UNION COUNTY PUBLIC SCHOOLS,21835,12,17508,9.6,67732,3,6,0.84994006,0.060187303,0.93378663,0.061995748,0.89349002,0.064174287,0.72117358,0.063717566,0.96551722,0.96553886,37
3704620,UNION COUNTY PUBLIC SCHOOLS,21835,12,17508,9.6,67732,4,6,0.82496583,0.06219976,1.0739349,0.063442238,0.96600443,0.06400831,0.88276988,0.062950082,0.97301692,0.97305197,37
3704620,UNION COUNTY PUBLIC SCHOOLS,21835,12,17508,9.6,67732,5,6,1.0272949,0.066899739,0.80514127,0.069827028,0.97401804,0.068070218,0.66351557,0.068732321,0.97082227,0.9708513,37
3704620,UNION COUNTY PUBLIC SCHOOLS,21835,12,17508,9.6,67732,6,6,0.87292963,0.064485066,0.85673225,0.071899392,0.91915953,0.064821839,0.6954478,0.072046466,0.97373807,0.97375596,37
3704620,UNION COUNTY PUBLIC SCHOOLS,21835,12,17508,9.6,67732,7,6,0.95011199,0.064346611,0.83188689,0.06918215,0.86636275,0.064513966,0.60621196,0.068880789,0.97614181,0.97616613,37
3704620,UNION COUNTY PUBLIC SCHOOLS,21835,12,17508,9.6,67732,8,6,1.1756796,0.066805504,0.84338272,0.075126737,1.0805632,0.063746221,0.69107223,0.073244788,0.97487956,0.97492272,37
3704650,VANCE COUNTY SCHOOLS,20796,48.4,2689,6.3,40006,3,3,0.59552717,0.10353629,0.70640665,0.15771659,0.72469306,0.10799192,0.55865502,0.16017169,0.97432023,0.97432023,37
3704650,VANCE COUNTY SCHOOLS,20796,48.4,2689,6.3,40006,4,3,0.66299838,0.10081467,0.82583803,0.17311251,0.85638845,0.10698847,0.52947325,0.18308467,0.98222941,0.98225808,37
3704650,VANCE COUNTY SCHOOLS,20796,48.4,2689,6.3,40006,5,3,0.62297088,0.10571551,0.65979826,0.17292979,0.70223868,0.10865152,0.53663164,0.16622606,0.97074008,0.97074008,37
3704650,VANCE COUNTY SCHOOLS,20796,48.4,2689,6.3,40006,6,3,0.67405486,0.11247525,0.43633792,0.20474084,0.70093602,0.11308695,0.24820843,0.20372458,0.97936213,0.97936213,37
3704650,VANCE COUNTY SCHOOLS,20796,48.4,2689,6.3,40006,7,3,0.59705085,0.10371746,0.42583221,0.18460558,0.45642018,0.10535543,0.20395705,0.18525314,0.9856115,0.9856115,37
3704650,VANCE COUNTY SCHOOLS,20796,48.4,2689,6.3,40006,8,3,0.81078714,0.11509142,0.46826547,0.18067169,0.75759608,0.11727795,0.49081659,0.17860003,0.99295777,0.99299473,37
3704720,WAKE COUNTY SCHOOLS,165505,20,68397,8.3,81536,3,3,1.1550273,0.02666558,1.2243245,0.035658389,1.2024084,0.027593302,1.0258391,0.035009798,0.94817609,0.94824415,37
3704720,WAKE COUNTY SCHOOLS,165505,20,68397,8.3,81536,4,3,1.1603192,0.026847731,1.1760521,0.036260009,1.2371147,0.027942395,1.0360353,0.036180999,0.94983763,0.94993699,37
3704720,WAKE COUNTY SCHOOLS,165505,20,68397,8.3,81536,5,3,1.1519673,0.027999202,1.1044725,0.038743045,1.1026123,0.027653275,0.93499517,0.036955755,0.95160103,0.95172983,37
3704720,WAKE COUNTY SCHOOLS,165505,20,68397,8.3,81536,6,3,1.0987214,0.027237127,1.0778871,0.038996235,1.2380395,0.027587086,1.0215057,0.038013056,0.95757633,0.95762789,37
3704720,WAKE COUNTY SCHOOLS,165505,20,68397,8.3,81536,7,3,1.1320757,0.027452642,1.0861509,0.040423334,1.22376,0.028394314,0.96754843,0.039818589,0.95444769,0.95445234,37
3704720,WAKE COUNTY SCHOOLS,165505,20,68397,8.3,81536,8,3,1.1983976,0.029130701,1.144226,0.043700341,1.2232872,0.02808491,1.0348068,0.040589076,0.96037662,0.96037573,37
3704740,WARREN COUNTY SCHOOLS,10219,52.3,532,2.7,37118,3,3,0.28946352,0.17581609,,,0.35740361,0.2015558,,,0.93717277,0.9375,37
3704740,WARREN COUNTY SCHOOLS,10219,52.3,532,2.7,37118,4,3,1.1110355,0.24789512,,,0.77074283,0.23258576,,,0.9852941,0.9852941,37
3704740,WARREN COUNTY SCHOOLS,10219,52.3,532,2.7,37118,5,3,0.52931583,0.2151075,,,0.93050933,0.24196175,,,0.97267759,0.97267759,37
3704740,WARREN COUNTY SCHOOLS,10219,52.3,532,2.7,37118,6,3,-0.056406446,0.24353118,,,0.23408911,0.21648686,,,0.96739131,0.96756756,37
3704740,WARREN COUNTY SCHOOLS,10219,52.3,532,2.7,37118,7,3,1.2168067,0.26705521,,,0.9666934,0.26711357,,,0.96907216,0.96938777,37
3704740,WARREN COUNTY SCHOOLS,10219,52.3,532,2.7,37118,8,3,0.5698806,0.18562835,,,0.34007242,0.19702448,,,0.969697,0.969697,37
3704800,WASHINGTON COUNTY SCHOOLS,6466,49.8,473,3.6,44497,3,1,0.95461273,0.20405506,,,1.0116762,0.2264955,,,0.99354839,0.99354839,37
3704800,WASHINGTON COUNTY SCHOOLS,6466,49.8,473,3.6,44497,4,1,0.69796455,0.26925614,,,0.66895491,0.25478518,,,0.98425198,0.98425198,37
3704800,WASHINGTON COUNTY SCHOOLS,6466,49.8,473,3.6,44497,5,1,0.91998357,0.22735931,,,0.731466,0.22606249,,,0.99270076,0.99270076,37
3704800,WASHINGTON COUNTY SCHOOLS,6466,49.8,473,3.6,44497,6,1,1.0438722,0.22227827,,,0.64618433,0.21951018,,,0.96913582,0.96913582,37
3704800,WASHINGTON COUNTY SCHOOLS,6466,49.8,473,3.6,44497,7,1,0.54331613,0.23601918,,,0.37373796,0.21684323,,,0.98051947,0.98051947,37
3704800,WASHINGTON COUNTY SCHOOLS,6466,49.8,473,3.6,44497,8,1,1.0673381,0.27454495,,,1.2044984,0.27873904,,,0.97183096,0.97183096,37
3704880,WAYNE COUNTY PUBLIC SCHOOLS,36176,31.9,7774,6.9,47924,3,2,0.66126668,0.062599391,0.7150771,0.084871046,0.70613056,0.065768294,0.51476121,0.087874778,0.95244217,0.95253366,37
3704880,WAYNE COUNTY PUBLIC SCHOOLS,36176,31.9,7774,6.9,47924,4,2,0.66651762,0.063879482,0.50056064,0.086565353,0.74635619,0.065981418,0.29615399,0.088965863,0.95215946,0.95215946,37
3704880,WAYNE COUNTY PUBLIC SCHOOLS,36176,31.9,7774,6.9,47924,5,2,0.59552121,0.06600444,0.59482557,0.091477409,0.65637952,0.066580825,0.34920934,0.090893269,0.95769763,0.95772696,37
3704880,WAYNE COUNTY PUBLIC SCHOOLS,36176,31.9,7774,6.9,47924,6,2,0.72335857,0.066427924,0.65871525,0.09739922,0.80725086,0.068460092,0.55171037,0.1008165,0.96267051,0.96272403,37
3704880,WAYNE COUNTY PUBLIC SCHOOLS,36176,31.9,7774,6.9,47924,7,2,0.72391784,0.064580761,0.54595357,0.094142742,0.67908955,0.06681107,0.3900589,0.099392787,0.95962507,0.95968324,37
3704880,WAYNE COUNTY PUBLIC SCHOOLS,36176,31.9,7774,6.9,47924,8,2,0.48882487,0.065592654,0.50566548,0.11008391,0.57510126,0.066540971,0.25838697,0.10909065,0.96914035,0.96920824,37
3704920,WHITEVILLE CITY SCHOOLS,5394,35.6,299,2,47284,3,4,0.75281447,0.1675338,,,0.90277267,0.17530367,,,0.93896711,0.93896711,37
3704920,WHITEVILLE CITY SCHOOLS,5394,35.6,299,2,47284,4,4,0.47818679,0.17250894,,,0.7556302,0.17676161,,,0.94897962,0.94897962,37
3704920,WHITEVILLE CITY SCHOOLS,5394,35.6,299,2,47284,5,4,1.0879278,0.21302988,,,0.71017611,0.18781863,,,0.94972068,0.94972068,37
3704920,WHITEVILLE CITY SCHOOLS,5394,35.6,299,2,47284,6,4,0.82383853,0.18019257,,,0.74035168,0.18204117,,,0.95939088,0.95959598,37
3704920,WHITEVILLE CITY SCHOOLS,5394,35.6,299,2,47284,7,4,0.95130849,0.18449266,,,1.198312,0.21190616,,,0.97267759,0.97267759,37
3704920,WHITEVILLE CITY SCHOOLS,5394,35.6,299,2,47284,8,4,1.028576,0.19177805,,,1.0545064,0.19348219,,,0.96590906,0.96590906,37
3704950,WILKES COUNTY SCHOOLS,2691,4,3461,5.2,44363,3,7,0.71129334,0.19009222,0.51634854,0.1273413,0.48300692,0.22110137,0.38324463,0.13046657,0.96746987,0.96750903,37
3704950,WILKES COUNTY SCHOOLS,2691,4,3461,5.2,44363,4,7,0.51885402,0.20344539,0.65398461,0.12820366,0.64329576,0.21005335,0.53346682,0.13282403,0.96080911,0.96085858,37
3704950,WILKES COUNTY SCHOOLS,2691,4,3461,5.2,44363,5,7,0.13601099,0.18943232,0.66533923,0.15816474,0.56043398,0.19573133,0.63320762,0.16107,0.96036988,0.96042216,37
3704950,WILKES COUNTY SCHOOLS,2691,4,3461,5.2,44363,6,7,0.58084315,0.23092741,0.56919187,0.14394526,0.51951492,0.21139452,0.40307587,0.14801936,0.97351831,0.97351831,37
3704950,WILKES COUNTY SCHOOLS,2691,4,3461,5.2,44363,7,7,0.54935962,0.2076208,0.88113856,0.1328745,0.24394698,0.23116519,0.51029283,0.13751382,0.98143238,0.98143238,37
3704950,WILKES COUNTY SCHOOLS,2691,4,3461,5.2,44363,8,7,-0.010363538,0.18644805,0.46778357,0.15659788,0.18038782,0.17313834,0.10091245,0.15352714,0.98184174,0.98184174,37
